Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,IWH,IWD,IWA,WHH,WHD,WHA,Season,MatchDayOfWeek,MatchMonth,HomeElo,AwayElo,HomeTeamGoalsCurrentSeason,AwayTeamGoalsCurrentSeason,HomeTeamGoalsConcededCurrentSeason,AwayTeamGoalsConcededCurrentSeason,HomeWinRateHistorical,AwayWinRateHistorical,HomeWinRateSeason,AwayWinRateSeason,HeadToHeadMatches,HeadToHeadHomeWinRate,HeadToHeadAwayWinRate,HeadToHeadHomeGoals,HeadToHeadAwayGoals,HomeGoalsLast5Matches,AwayGoalsLast5Matches,HomeWinningStreakCurrentSeason,AwayWinningStreakCurrentSeason,HomeLosingStreakCurrentSeason,AwayLosingStreakCurrentSeason,OddsRatioHomeAwayB365,OddsRatioHomeAwayIWD,OddsRatioHomeAwayWH,HomeTeam_Ascoli,HomeTeam_Atalanta,HomeTeam_Bari,HomeTeam_Benevento,HomeTeam_Bologna,HomeTeam_Brescia,HomeTeam_Cagliari,HomeTeam_Carpi,HomeTeam_Catania,HomeTeam_Cesena,HomeTeam_Chievo,HomeTeam_Cremonese,HomeTeam_Crotone,HomeTeam_Empoli,HomeTeam_Fiorentina,HomeTeam_Frosinone,HomeTeam_Genoa,HomeTeam_Inter,HomeTeam_Juventus,HomeTeam_Lazio,HomeTeam_Lecce,HomeTeam_Livorno,HomeTeam_Messina,HomeTeam_Milan,HomeTeam_Monza,HomeTeam_Napoli,HomeTeam_Novara,HomeTeam_Palermo,HomeTeam_Parma,HomeTeam_Pescara,HomeTeam_Reggina,HomeTeam_Roma,HomeTeam_Salernitana,HomeTeam_Sampdoria,HomeTeam_Sassuolo,HomeTeam_Siena,HomeTeam_Spal,HomeTeam_Spezia,HomeTeam_Torino,HomeTeam_Treviso,HomeTeam_Udinese,HomeTeam_Venezia,HomeTeam_Verona,AwayTeam_Ascoli,AwayTeam_Atalanta,AwayTeam_Bari,AwayTeam_Benevento,AwayTeam_Bologna,AwayTeam_Brescia,AwayTeam_Cagliari,AwayTeam_Carpi,AwayTeam_Catania,AwayTeam_Cesena,AwayTeam_Chievo,AwayTeam_Cremonese,AwayTeam_Crotone,AwayTeam_Empoli,AwayTeam_Fiorentina,AwayTeam_Frosinone,AwayTeam_Genoa,AwayTeam_Inter,AwayTeam_Juventus,AwayTeam_Lazio,AwayTeam_Lecce,AwayTeam_Livorno,AwayTeam_Messina,AwayTeam_Milan,AwayTeam_Monza,AwayTeam_Napoli,AwayTeam_Novara,AwayTeam_Palermo,AwayTeam_Parma,AwayTeam_Pescara,AwayTeam_Reggina,AwayTeam_Roma,AwayTeam_Salernitana,AwayTeam_Sampdoria,AwayTeam_Sassuolo,AwayTeam_Siena,AwayTeam_Spal,AwayTeam_Spezia,AwayTeam_Torino,AwayTeam_Treviso,AwayTeam_Udinese,AwayTeam_Venezia,AwayTeam_Verona
2012-03-18,Lecce,Palermo,1,1,1,1,1,1,11,10,18,11,3,6,3,3,1,1,2.05,3.4,3.6,1.9,3.3,3.7,2.1,3.25,3.5,7,6,3,1445.233782404379,1528.7110173536284,30,39,44,44,0.22857142857142856,0.2283464566929134,0.15384615384615385,0.0,7,0.14285714285714285,0.5714285714285714,9,17,2.0,0.0,0,0,1,3,0.5694444444444444,0.5135135135135135,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-18,Siena,Novara,0,2,0,0,0,1,13,10,15,18,5,4,1,1,0,0,1.57,3.6,6.5,1.55,3.7,5.4,1.62,3.5,6.0,7,6,3,1471.3633858539572,1445.7346672899162,32,22,28,46,0.3302752293577982,0.07692307692307693,0.5,0.07692307692307693,1,0.0,0.0,1,1,3.0,1.0,3,1,0,0,0.24153846153846154,0.28703703703703703,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-18,Inter,Atalanta,0,0,1,0,0,1,16,7,14,20,5,3,2,4,0,0,1.62,3.8,5.5,1.55,3.7,5.4,1.57,3.75,6.0,7,6,3,1640.5723330032686,1515.0699989930176,38,31,36,29,0.75,0.1797752808988764,0.42857142857142855,0.23076923076923078,9,0.5555555555555556,0.1111111111111111,17,12,1.0,1.0,1,2,0,0,0.29454545454545455,0.28703703703703703,0.26166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-18,Udinese,Napoli,2,2,1,1,0,2,7,19,21,16,4,7,3,2,1,0,2.5,3.2,2.88,2.6,3.1,2.6,2.5,3.2,2.9,7,6,3,1601.9084533932514,1638.8248840581034,37,50,24,28,0.5078125,0.2808988764044944,0.7142857142857143,0.38461538461538464,9,0.3333333333333333,0.3333333333333333,11,15,2.0,2.0,0,5,1,0,0.8680555555555556,1.0,0.8620689655172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-18,Cagliari,Cesena,3,0,2,2,0,2,15,7,17,12,9,5,2,0,0,2,1.53,3.75,7.0,1.55,3.7,5.4,1.53,3.75,7.0,7,6,3,1486.4670745789945,1415.401378979375,26,16,35,42,0.4015748031496063,0.18181818181818182,0.3076923076923077,0.14285714285714285,3,0.0,0.6666666666666666,1,4,3.0,0.0,0,0,3,7,0.21857142857142858,0.28703703703703703,0.21857142857142858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-18,Bologna,Chievo,2,2,1,0,1,0,14,11,15,24,8,1,1,4,0,0,2.2,2.8,4.0,2.2,2.7,3.5,2.25,2.8,3.8,7,6,3,1526.5804601145217,1504.60842053743,29,22,31,33,0.352112676056338,0.22935779816513763,0.35714285714285715,0.21428571428571427,7,0.2857142857142857,0.2857142857142857,5,7,2.0,2.0,2,0,0,1,0.55,0.6285714285714287,0.5921052631578948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-18,Catania,Lazio,1,0,2,0,0,1,10,9,17,23,4,0,2,3,0,0,2.38,3.25,3.0,2.4,3.2,2.7,2.38,3.2,3.0,7,6,3,1538.45633154043,1609.9244737856661,35,42,35,33,0.48148148148148145,0.33070866141732286,0.5384615384615384,0.5384615384615384,11,0.36363636363636365,0.36363636363636365,11,14,3.0,2.0,3,0,0,1,0.7933333333333333,0.8888888888888888,0.7933333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-19,Roma,Genoa,1,0,2,1,0,2,20,13,9,10,7,3,1,2,0,0,1.5,4.0,7.0,1.55,3.7,5.4,1.53,3.8,6.5,7,0,3,1604.7997106624534,1512.348096116377,40,35,33,48,0.6692913385826772,0.23595505617977527,0.5384615384615384,0.15384615384615385,9,0.5555555555555556,0.4444444444444444,19,15,3.0,0.0,1,0,0,3,0.21428571428571427,0.28703703703703703,0.2353846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-24,Milan,Roma,2,1,2,0,1,0,24,14,25,10,9,4,3,2,0,0,1.67,3.5,5.5,1.7,3.5,4.4,1.7,3.4,5.5,7,5,3,1729.1593500835215,1615.0169364830656,57,41,22,33,0.6692913385826772,0.40625,0.6153846153846154,0.35714285714285715,13,0.23076923076923078,0.46153846153846156,14,17,2.0,1.0,5,2,0,0,0.30363636363636365,0.3863636363636363,0.3090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-03-24,Palermo,Udinese,1,1,1,1,0,2,9,23,18,14,2,5,2,1,0,0,2.4,3.3,2.88,2.4,3.2,2.7,2.5,3.2,2.8,7,5,3,1523.8718206330666,1605.6571512382018,40,39,45,26,0.578125,0.2677165354330709,0.7142857142857143,0.23076923076923078,13,0.38461538461538464,0.38461538461538464,16,21,3.0,1.0,0,0,3,1,0.8333333333333334,0.8888888888888888,0.8928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-03-25,Napoli,Catania,2,2,1,0,0,1,18,11,11,14,5,7,1,3,0,0,1.57,3.75,6.0,1.6,3.5,5.2,1.6,3.6,6.0,7,6,3,1635.076186213153,1553.0264283941042,52,36,30,35,0.5444444444444444,0.08256880733944955,0.5,0.14285714285714285,9,0.4444444444444444,0.3333333333333333,8,9,3.0,1.0,5,4,0,0,0.26166666666666666,0.3076923076923077,0.26666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-25,Lazio,Cagliari,1,0,2,0,0,1,15,6,21,16,7,2,2,4,0,0,1.8,3.25,5.0,1.75,3.4,4.3,1.85,3.3,4.5,7,6,3,1595.354376931992,1497.297950845191,42,29,34,35,0.4921875,0.171875,0.5,0.21428571428571427,13,0.46153846153846156,0.3076923076923077,19,12,4.0,0.0,0,1,2,0,0.36,0.4069767441860465,0.41111111111111115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-25,Juventus,Inter,2,0,2,0,0,1,19,12,8,11,8,5,1,2,0,0,1.62,3.75,5.5,1.7,3.5,4.4,1.67,3.4,6.0,7,6,3,1651.2073843885191,1639.839632235373,44,38,17,36,0.5740740740740741,0.5196850393700787,0.6153846153846154,0.46153846153846156,11,0.5454545454545454,0.18181818181818182,13,9,2.0,2.0,14,1,0,0,0.29454545454545455,0.3863636363636363,0.2783333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-25,Novara,Lecce,0,0,1,0,0,1,18,7,16,18,7,9,3,4,0,0,2.38,3.1,3.1,2.15,3.2,3.1,2.4,3.0,3.2,7,6,3,1453.6261956910791,1450.072979124941,24,31,46,45,0.21428571428571427,0.18309859154929578,0.21428571428571427,0.2857142857142857,1,0.0,0.0,1,1,1.0,2.0,2,0,0,1,0.7677419354838709,0.6935483870967741,0.7499999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-25,Chievo,Siena,1,1,1,1,0,2,17,8,17,7,4,3,3,3,0,0,2.5,2.4,4.0,2.3,2.4,3.8,2.5,2.5,3.75,7,6,3,1502.3996065796507,1463.4718574527942,24,32,35,30,0.3425925925925926,0.16666666666666666,0.46153846153846156,0.07692307692307693,9,0.3333333333333333,0.5555555555555556,10,12,2.0,1.0,0,0,1,1,0.625,0.6052631578947368,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-03-25,Cesena,Parma,2,2,1,0,1,0,15,25,15,16,2,11,2,2,0,0,3.8,3.3,2.0,3.7,3.3,1.9,4.0,3.2,2.0,7,6,3,1404.5705027131785,1502.912316407434,16,33,45,44,0.28125,0.14678899082568808,0.15384615384615385,0.14285714285714285,3,0.0,0.3333333333333333,3,5,1.0,1.0,0,0,8,3,1.9,1.9473684210526319,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-25,Atalanta,Bologna,2,0,2,0,0,1,16,13,18,20,8,2,1,4,0,0,2.38,2.63,3.75,2.2,2.7,3.5,2.4,2.8,3.5,7,6,3,1515.8026997609131,1528.789274072301,31,31,29,33,0.43333333333333335,0.2,0.42857142857142855,0.3076923076923077,5,0.2,0.4,5,7,2.0,2.0,2,2,0,0,0.6346666666666666,0.6285714285714287,0.6857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-25,Genoa,Fiorentina,2,2,1,1,1,1,12,17,20,21,4,4,0,4,0,0,2.4,3.0,3.2,2.2,2.8,3.4,2.5,2.9,3.2,7,6,3,1502.130870295765,1507.6588864452315,35,27,49,33,0.5333333333333333,0.265625,0.5,0.07142857142857142,9,0.1111111111111111,0.5555555555555556,7,14,2.0,0.0,0,0,4,2,0.7499999999999999,0.6470588235294118,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-31,Catania,Milan,1,1,1,0,1,0,19,14,10,14,4,8,0,2,0,0,3.5,3.25,2.1,3.3,3.1,2.1,3.75,3.25,2.05,7,5,3,1552.5102380948815,1738.7525233660347,38,59,37,23,0.48623853211009177,0.49612403100775193,0.5714285714285714,0.6666666666666666,11,0.0,0.5454545454545454,6,20,4.0,4.0,4,6,0,0,1.6666666666666665,1.5714285714285712,1.829268292682927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-31,Parma,Lazio,3,1,2,2,1,2,15,8,23,25,5,4,2,2,0,0,2.5,3.0,3.0,2.65,3.0,2.65,2.55,2.88,2.88,7,5,3,1497.7523105399102,1605.4103169024706,35,43,46,34,0.41284403669724773,0.328125,0.35714285714285715,0.5,11,0.09090909090909091,0.5454545454545454,7,15,1.0,2.0,0,1,3,0,0.8333333333333334,1.0,0.8854166666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01,Siena,Udinese,1,0,2,0,0,1,13,15,15,15,5,5,3,3,0,0,2.63,3.0,2.88,2.65,3.0,2.65,2.62,2.88,2.8,7,6,4,1461.7319403193574,1600.8553354735752,33,40,31,27,0.32727272727272727,0.265625,0.4666666666666667,0.21428571428571427,11,0.18181818181818182,0.5454545454545454,13,22,3.0,1.0,0,0,1,1,0.9131944444444444,1.0,0.9357142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-01,Roma,Novara,5,2,2,2,1,2,18,14,6,14,3,2,1,1,0,0,1.3,5.0,11.0,1.3,4.8,8.5,1.29,5.25,10.0,7,6,4,1605.4237632005525,1456.3329838216991,42,24,35,46,0.671875,0.14285714285714285,0.5714285714285714,0.14285714285714285,1,1.0,0.0,2,0,3.0,2.0,0,2,1,0,0.11818181818181818,0.15294117647058825,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01,Lecce,Cesena,0,0,1,0,0,1,20,16,12,17,7,2,3,3,0,0,1.53,3.75,7.0,1.55,3.7,5.4,1.57,3.6,6.5,7,6,4,1447.366190994321,1409.7305085807022,31,18,45,47,0.22535211267605634,0.17647058823529413,0.14285714285714285,0.13333333333333333,3,0.3333333333333333,0.3333333333333333,2,2,2.0,0.0,0,0,1,8,0.21857142857142858,0.28703703703703703,0.24153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01,Juventus,Napoli,3,0,2,0,0,1,27,7,19,18,3,6,4,2,0,1,1.8,3.5,4.5,1.85,3.3,4.0,1.85,3.4,4.33,7,6,4,1663.7044901395977,1635.5923765123757,46,54,17,32,0.5779816513761468,0.2777777777777778,0.6428571428571429,0.35714285714285715,9,0.2222222222222222,0.5555555555555556,12,19,3.0,2.0,15,5,0,0,0.4,0.4625,0.42725173210161665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01,Fiorentina,Chievo,1,2,0,0,1,0,15,8,18,23,9,4,3,3,0,0,1.75,3.4,5.0,1.8,3.2,4.2,1.75,3.4,5.0,7,6,4,1504.7116259738202,1504.1395237130876,29,25,35,36,0.640625,0.22727272727272727,0.5,0.2,11,0.7272727272727273,0.2727272727272727,13,7,3.0,2.0,0,0,2,1,0.35,0.42857142857142855,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01,Cagliari,Atalanta,2,0,2,1,0,2,12,15,20,15,4,9,0,2,0,0,2.25,2.5,4.5,2.2,2.6,3.6,2.2,2.75,4.0,7,6,4,1487.2420108747124,1528.944725221372,29,33,36,29,0.40625,0.17777777777777778,0.35714285714285715,0.21428571428571427,9,0.3333333333333333,0.4444444444444444,12,11,3.0,1.0,0,3,1,0,0.5,0.6111111111111112,0.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01,Bologna,Palermo,1,3,0,0,0,1,16,10,19,19,5,4,2,4,0,1,2.4,2.5,4.0,2.3,2.4,3.8,2.38,2.5,3.7,7,6,4,1515.647248611842,1528.6736363976931,31,41,35,46,0.3472222222222222,0.2265625,0.3333333333333333,0.0,7,0.2857142857142857,0.5714285714285714,9,16,2.0,0.0,0,0,1,3,0.6,0.6052631578947368,0.6432432432432432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01,Inter,Genoa,5,4,2,3,1,2,22,15,12,17,2,10,2,4,1,1,1.57,3.8,6.0,1.55,3.7,5.4,1.6,3.75,5.8,7,6,4,1627.3425264842945,1505.0781307671762,38,37,38,51,0.7441860465116279,0.23333333333333334,0.4,0.14285714285714285,9,0.6666666666666666,0.0,19,4,0.0,0.0,0,0,1,4,0.26166666666666666,0.28703703703703703,0.27586206896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07,Milan,Fiorentina,1,2,0,1,0,2,21,11,10,14,9,4,3,4,0,0,1.29,5.0,12.0,1.3,4.8,8.5,1.29,5.0,11.0,7,5,4,1731.9808076958946,1497.4977447210529,60,30,24,37,0.671875,0.26356589147286824,0.6428571428571429,0.06666666666666667,13,0.6153846153846154,0.07692307692307693,17,9,3.0,0.0,6,0,0,3,0.1075,0.15294117647058825,0.11727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07,Udinese,Parma,3,1,2,1,0,2,12,17,13,11,4,7,3,3,0,0,1.8,3.5,4.5,1.7,3.4,4.5,1.83,3.4,4.5,7,5,4,1584.8867537279182,1513.106332591817,40,38,28,47,0.5038759689922481,0.14545454545454545,0.6666666666666666,0.13333333333333333,11,0.36363636363636365,0.36363636363636365,15,15,1.0,1.0,0,1,2,0,0.4,0.37777777777777777,0.4066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07,Novara,Genoa,1,1,1,0,1,0,14,6,15,20,9,5,2,3,1,0,2.6,3.3,2.63,2.4,3.2,2.7,2.7,3.0,2.8,7,5,4,1447.7366017511135,1495.7180758469497,26,41,51,56,0.2,0.23076923076923078,0.2,0.13333333333333333,1,0.0,1.0,0,1,1.0,0.0,0,0,1,5,0.9885931558935362,0.8888888888888888,0.9642857142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07,Lecce,Roma,4,2,2,2,0,2,7,16,19,11,3,6,4,2,0,0,4.0,3.5,1.91,3.7,3.3,1.9,4.2,3.2,1.95,7,5,4,1449.1421474947697,1614.020145271138,31,47,45,37,0.2222222222222222,0.40310077519379844,0.13333333333333333,0.3333333333333333,7,0.0,0.8571428571428571,7,17,1.0,1.0,0,1,1,0,2.094240837696335,1.9473684210526319,2.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
