Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,IWH,IWD,IWA,WHH,WHD,WHA,Season,MatchDayOfWeek,MatchMonth,HomeElo,AwayElo,HomeTeamGoalsCurrentSeason,AwayTeamGoalsCurrentSeason,HomeTeamGoalsConcededCurrentSeason,AwayTeamGoalsConcededCurrentSeason,HomeWinRateHistorical,AwayWinRateHistorical,HomeWinRateSeason,AwayWinRateSeason,HeadToHeadMatches,HeadToHeadHomeWinRate,HeadToHeadAwayWinRate,HeadToHeadHomeGoals,HeadToHeadAwayGoals,HomeGoalsLast5Matches,AwayGoalsLast5Matches,HomeWinningStreakCurrentSeason,AwayWinningStreakCurrentSeason,HomeLosingStreakCurrentSeason,AwayLosingStreakCurrentSeason,OddsRatioHomeAwayB365,OddsRatioHomeAwayIWD,OddsRatioHomeAwayWH,HomeTeam_Alaves,HomeTeam_Almeria,HomeTeam_Ath Bilbao,HomeTeam_Ath Madrid,HomeTeam_Barcelona,HomeTeam_Betis,HomeTeam_Cadiz,HomeTeam_Celta,HomeTeam_Cordoba,HomeTeam_Eibar,HomeTeam_Elche,HomeTeam_Espanol,HomeTeam_Getafe,HomeTeam_Gimnastic,HomeTeam_Girona,HomeTeam_Granada,HomeTeam_Hercules,HomeTeam_Huesca,HomeTeam_La Coruna,HomeTeam_Las Palmas,HomeTeam_Leganes,HomeTeam_Levante,HomeTeam_Malaga,HomeTeam_Mallorca,HomeTeam_Murcia,HomeTeam_Numancia,HomeTeam_Osasuna,HomeTeam_Real Madrid,HomeTeam_Recreativo,HomeTeam_Santander,HomeTeam_Sevilla,HomeTeam_Sociedad,HomeTeam_Sp Gijon,HomeTeam_Tenerife,HomeTeam_Valencia,HomeTeam_Valladolid,HomeTeam_Vallecano,HomeTeam_Villarreal,HomeTeam_Xerez,HomeTeam_Zaragoza,AwayTeam_Alaves,AwayTeam_Almeria,AwayTeam_Ath Bilbao,AwayTeam_Ath Madrid,AwayTeam_Barcelona,AwayTeam_Betis,AwayTeam_Cadiz,AwayTeam_Celta,AwayTeam_Cordoba,AwayTeam_Eibar,AwayTeam_Elche,AwayTeam_Espanol,AwayTeam_Getafe,AwayTeam_Gimnastic,AwayTeam_Girona,AwayTeam_Granada,AwayTeam_Hercules,AwayTeam_Huesca,AwayTeam_La Coruna,AwayTeam_Las Palmas,AwayTeam_Leganes,AwayTeam_Levante,AwayTeam_Malaga,AwayTeam_Mallorca,AwayTeam_Murcia,AwayTeam_Numancia,AwayTeam_Osasuna,AwayTeam_Real Madrid,AwayTeam_Recreativo,AwayTeam_Santander,AwayTeam_Sevilla,AwayTeam_Sociedad,AwayTeam_Sp Gijon,AwayTeam_Tenerife,AwayTeam_Valencia,AwayTeam_Valladolid,AwayTeam_Vallecano,AwayTeam_Villarreal,AwayTeam_Xerez,AwayTeam_Zaragoza
2013-03-09,Valladolid,Malaga,1,1,1,1,1,1,9,6,14,12,8,1,1,1,0,0,2.38,3.25,3.0,2.45,3.3,2.7,2.4,3.1,3.1,8,5,3,1478.9231582269879,1572.0923903633989,34,37,33,24,0.32857142857142857,0.24299065420560748,0.38461538461538464,0.4166666666666667,5,0.0,0.6,4,8,2.0,3.0,1,0,0,1,0.7933333333333333,0.9074074074074074,0.7741935483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-09,Vallecano,Espanol,2,0,2,1,0,2,16,15,13,17,7,7,4,5,0,0,1.91,3.4,4.0,2.0,3.3,3.6,1.95,3.3,4.0,8,5,3,1493.6824666880957,1509.870767537533,34,31,43,35,0.5,0.19310344827586207,0.6153846153846154,0.16666666666666666,3,0.0,1.0,3,9,4.0,1.0,0,0,2,1,0.4775,0.5555555555555556,0.4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-10,Levante,Getafe,0,0,1,0,0,1,16,13,19,13,6,3,2,3,0,0,2.1,3.4,3.5,2.1,3.3,3.3,2.25,3.1,3.4,8,6,3,1500.7178367570048,1532.6103164432188,32,37,40,44,0.4318181818181818,0.2534246575342466,0.5833333333333334,0.3076923076923077,9,0.3333333333333333,0.3333333333333333,11,11,3.0,1.0,0,3,3,0,0.6,0.6363636363636365,0.6617647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-10,Ath Bilbao,Valencia,1,0,2,0,0,1,9,16,17,19,7,6,1,6,0,0,2.5,3.4,2.7,2.65,3.3,2.5,2.62,3.1,2.8,8,6,3,1494.6704580394055,1609.4594494673254,31,38,50,39,0.4452054794520548,0.4,0.38461538461538464,0.3333333333333333,15,0.26666666666666666,0.5333333333333333,20,25,1.0,4.0,1,3,0,0,0.9259259259259258,1.06,0.9357142857142858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-03-10,Ath Madrid,Sociedad,0,1,0,0,0,1,21,10,20,14,7,5,5,2,0,0,1.5,4.33,6.0,1.45,4.0,7.0,1.57,3.5,7.0,8,6,3,1638.5574430812112,1554.5511914424053,48,44,23,34,0.5821917808219178,0.17045454545454544,1.0,0.3333333333333333,9,0.5555555555555556,0.2222222222222222,17,9,5.0,2.0,2,4,0,0,0.25,0.20714285714285713,0.22428571428571428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-03-10,Celta,Real Madrid,1,2,0,0,0,1,19,23,11,6,9,6,2,1,0,0,6.5,4.5,1.45,7.3,4.4,1.4,8.0,4.0,1.44,8,6,3,1427.7812602915221,1813.9191590215987,25,64,36,24,0.44,0.6095890410958904,0.4166666666666667,0.46153846153846156,5,0.4,0.6,7,9,2.0,2.0,0,4,1,0,4.482758620689656,5.214285714285714,5.555555555555555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-11,Zaragoza,Granada,0,0,1,0,0,1,8,12,15,18,3,7,3,2,0,0,2.1,3.25,3.6,2.05,3.3,3.5,2.15,3.2,3.5,8,0,3,1450.8548486453547,1452.9291216867255,25,25,38,38,0.42857142857142855,0.25,0.25,0.3076923076923077,3,0.6666666666666666,0.3333333333333333,3,2,0.0,2.0,0,0,6,3,0.5833333333333334,0.5857142857142856,0.6142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-15,La Coruna,Celta,3,1,2,1,0,2,17,10,12,19,8,3,2,3,0,1,2.25,3.4,3.1,2.15,3.3,3.2,2.3,3.3,3.1,8,4,3,1414.9009807227683,1426.6330838802642,29,26,58,38,0.4251968503937008,0.2692307692307692,0.23076923076923078,0.07142857142857142,5,0.2,0.6,4,5,1.0,0.0,0,0,7,2,0.7258064516129032,0.6718749999999999,0.7419354838709676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-16,Valencia,Betis,3,0,2,1,0,2,15,9,17,12,9,4,3,3,0,1,1.62,3.8,5.5,1.6,3.7,5.4,1.67,3.4,6.0,8,5,3,1593.9606276634916,1535.429993132376,38,39,40,39,0.5782312925170068,0.26851851851851855,0.5714285714285714,0.46153846153846156,11,0.7272727272727273,0.2727272727272727,21,11,2.0,1.0,0,2,1,0,0.29454545454545455,0.2962962962962963,0.2783333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-16,Sociedad,Valladolid,4,1,2,3,0,2,20,13,3,12,4,7,0,1,0,0,1.62,3.8,5.5,1.65,3.6,5.1,1.67,3.4,6.0,8,5,3,1564.0911792521683,1483.9730877193924,45,35,34,34,0.45555555555555555,0.22857142857142856,0.5,0.3076923076923077,1,0.0,0.0,2,2,2.0,1.0,5,1,0,0,0.29454545454545455,0.3235294117647059,0.2783333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-03-16,Real Madrid,Mallorca,5,2,2,1,2,0,24,15,9,11,11,4,0,1,0,0,1.13,9.0,17.0,1.12,8.0,16.0,1.14,7.0,21.0,8,5,3,1815.0673354328567,1461.4092440440531,66,28,25,50,0.7876712328767124,0.23129251700680273,0.8461538461538461,0.14285714285714285,15,0.7333333333333333,0.13333333333333333,36,13,5.0,1.0,5,2,0,0,0.06647058823529411,0.07,0.054285714285714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-16,Getafe,Ath Bilbao,1,0,2,1,0,2,19,10,14,12,8,6,2,4,0,0,2.3,3.4,3.0,2.2,3.3,3.1,2.4,3.1,3.1,8,5,3,1528.986567741718,1510.1692798432393,37,32,44,50,0.4520547945205479,0.2328767123287671,0.5384615384615384,0.23076923076923078,15,0.26666666666666666,0.26666666666666666,13,14,3.0,1.0,3,2,0,0,0.7666666666666666,0.7096774193548387,0.7741935483870968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-17,Barcelona,Vallecano,3,1,2,2,0,2,19,17,9,18,6,10,1,4,0,0,1.11,9.0,21.0,1.12,8.0,16.0,1.14,7.0,21.0,8,6,3,1854.9998619213163,1506.9073054656824,85,36,30,43,0.821917808219178,0.28125,0.9230769230769231,0.3076923076923077,3,1.0,0.0,16,0,5.0,1.0,1,1,0,0,0.05285714285714286,0.07,0.054285714285714284,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-03-17,Granada,Levante,1,1,1,1,0,2,14,7,19,16,4,1,8,6,0,0,1.91,3.3,4.2,2.1,3.3,3.3,2.0,3.1,4.2,8,6,3,1450.0728968383207,1504.3415854585055,25,32,38,40,0.34375,0.18888888888888888,0.23076923076923078,0.21428571428571427,3,0.3333333333333333,0.6666666666666666,4,7,2.0,0.0,0,0,3,3,0.4547619047619047,0.6363636363636365,0.47619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-17,Malaga,Espanol,0,2,0,0,0,1,15,9,9,18,4,5,2,3,0,0,1.91,3.3,4.2,1.75,3.5,4.5,2.0,3.1,4.2,8,6,3,1567.0424608709943,1496.6459287599464,38,31,25,37,0.3944954128440367,0.1917808219178082,0.5,0.15384615384615385,11,0.45454545454545453,0.45454545454545453,15,14,1.0,1.0,0,0,1,2,0.4547619047619047,0.3888888888888889,0.47619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-17,Osasuna,Ath Madrid,0,2,0,0,1,0,19,12,7,22,8,7,1,4,0,0,3.4,3.3,2.15,3.25,3.25,2.15,3.5,3.1,2.2,8,6,3,1497.3753379928137,1629.0174552714482,23,48,30,24,0.4489795918367347,0.3219178082191781,0.35714285714285715,0.38461538461538464,15,0.3333333333333333,0.5333333333333333,17,20,3.0,1.0,0,0,2,1,1.5813953488372092,1.5116279069767442,1.5909090909090908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-17,Sevilla,Zaragoza,4,0,2,1,0,2,17,9,15,16,7,2,2,2,0,1,1.4,4.5,8.0,1.45,4.0,7.0,1.44,4.0,8.0,8,6,3,1518.4131748470359,1453.7110734937594,39,25,40,38,0.6095890410958904,0.1796875,0.6923076923076923,0.2857142857142857,13,0.6153846153846154,0.3076923076923077,27,13,5.0,0.0,0,0,1,6,0.175,0.20714285714285713,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-03-30,Celta,Barcelona,2,2,1,1,1,1,8,8,15,12,5,9,4,3,0,0,8.0,5.0,1.36,7.3,4.4,1.4,8.0,4.5,1.4,8,5,3,1413.5236372616605,1858.8676489718387,27,88,41,31,0.43137254901960786,0.5782312925170068,0.38461538461538464,0.7857142857142857,5,0.0,1.0,4,12,2.0,2.0,0,2,3,0,5.88235294117647,5.214285714285714,5.714285714285714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-30,Levante,Sevilla,1,0,2,1,0,2,17,25,17,16,6,5,4,3,0,0,3.4,3.2,2.2,2.9,3.3,2.3,3.4,3.25,2.15,8,5,3,1500.1718667388736,1529.4256489645124,33,43,41,40,0.42696629213483145,0.35374149659863946,0.5384615384615384,0.07142857142857142,9,0.1111111111111111,0.6666666666666666,7,21,2.0,0.0,0,1,3,0,1.5454545454545452,1.2608695652173914,1.5813953488372092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-30,Vallecano,Malaga,1,3,0,1,1,1,15,12,14,6,4,4,2,1,0,0,1.85,3.4,4.33,1.9,3.45,3.8,1.91,3.4,4.0,8,5,3,1503.03951841516,1557.8924611636446,37,38,46,27,0.5151515151515151,0.24074074074074073,0.6428571428571429,0.38461538461538464,3,0.6666666666666666,0.3333333333333333,6,5,4.0,2.0,0,0,1,2,0.42725173210161665,0.5,0.4775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-30,Zaragoza,Real Madrid,1,1,1,1,1,1,12,16,17,13,3,3,3,3,0,0,7.5,4.75,1.4,6.4,4.8,1.4,8.0,4.0,1.44,8,5,3,1442.6985993762828,1818.8361516975483,25,71,42,27,0.4251968503937008,0.6122448979591837,0.23076923076923078,0.5,13,0.07692307692307693,0.6923076923076923,11,35,0.0,3.0,0,6,7,0,5.357142857142858,4.571428571428572,5.555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-31,Valladolid,Osasuna,1,3,0,1,0,2,9,12,13,13,11,7,1,1,0,0,2.1,3.2,3.6,2.05,3.3,3.5,2.25,3.2,3.25,8,6,3,1473.4014642169545,1493.203517039014,36,23,38,32,0.323943661971831,0.2328767123287671,0.35714285714285715,0.15384615384615385,7,0.14285714285714285,0.14285714285714285,8,8,2.0,1.0,0,0,1,3,0.5833333333333334,0.5857142857142856,0.6923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-31,Mallorca,La Coruna,2,3,0,1,1,1,20,14,12,6,10,4,3,2,0,0,1.91,3.5,4.0,2.0,3.3,3.6,2.0,3.4,3.75,8,6,3,1457.6404277793615,1428.010427341372,30,32,55,59,0.4726027397260274,0.234375,0.3076923076923077,0.0,13,0.15384615384615385,0.38461538461538464,8,10,1.0,0.0,0,1,1,0,0.4775,0.5555555555555556,0.5333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-31,Espanol,Sociedad,2,2,1,2,1,2,7,15,18,19,4,5,2,4,0,0,2.7,3.3,2.6,2.5,3.3,2.65,2.7,3.1,2.7,8,6,3,1505.795928467296,1574.6628027546062,33,49,37,35,0.4421768707482993,0.1797752808988764,0.42857142857142855,0.38461538461538464,9,0.5555555555555556,0.1111111111111111,11,5,4.0,3.0,1,6,0,0,1.0384615384615385,0.9433962264150944,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-03-31,Ath Madrid,Valencia,1,1,1,1,1,1,9,15,21,8,6,7,3,3,0,0,1.73,3.6,4.75,1.8,3.5,4.2,1.8,3.5,4.5,8,6,3,1633.1892762252478,1605.1485759559857,50,41,24,40,0.5782312925170068,0.3972602739726027,0.9285714285714286,0.3076923076923077,15,0.2,0.4666666666666667,14,20,4.0,3.0,1,1,0,0,0.3642105263157895,0.42857142857142855,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-01,Ath Bilbao,Granada,1,0,2,0,0,1,14,7,14,19,3,8,1,1,1,0,1.73,3.6,4.75,1.75,3.5,4.5,1.75,3.6,4.75,8,0,4,1497.8742701338772,1454.2426155579526,32,26,51,39,0.4489795918367347,0.24242424242424243,0.42857142857142855,0.2857142857142857,3,0.3333333333333333,0.3333333333333333,4,4,2.0,1.0,0,0,1,3,0.3642105263157895,0.3888888888888889,0.3684210526315789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,Betis,Getafe,0,0,1,0,0,1,8,16,13,10,6,5,4,2,0,0,1.83,3.6,4.2,2.0,3.3,3.6,1.85,3.4,4.33,8,0,4,1524.2420448398818,1541.2815774510802,39,38,42,44,0.3394495412844037,0.25170068027210885,0.5,0.2857142857142857,11,0.2727272727272727,0.2727272727272727,13,13,3.0,1.0,0,4,1,0,0.4357142857142857,0.5555555555555556,0.42725173210161665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-05,Granada,Betis,1,5,0,0,3,0,23,13,14,8,17,2,2,2,1,0,2.3,3.3,3.1,2.3,3.3,2.9,2.3,3.4,3.0,8,4,4,1442.63429099832,1527.4888187202487,26,39,40,42,0.3333333333333333,0.26605504587155965,0.21428571428571427,0.42857142857142855,3,0.6666666666666666,0.3333333333333333,4,3,2.0,0.0,0,0,4,1,0.7419354838709676,0.793103448275862,0.7666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-06,Barcelona,Mallorca,5,0,2,4,0,2,22,13,12,14,5,5,1,1,0,0,1.17,7.0,15.0,1.2,6.0,12.5,1.22,5.5,15.0,8,5,4,1849.6979860785311,1449.6385901339404,90,32,33,58,0.8231292517006803,0.22972972972972974,0.9285714285714286,0.13333333333333333,15,0.8,0.13333333333333333,38,12,5.0,1.0,2,0,0,2,0.078,0.096,0.08133333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-06,La Coruna,Zaragoza,3,2,2,2,2,1,12,7,14,18,6,4,5,3,0,1,1.95,3.5,3.75,1.85,3.45,4.0,2.0,3.3,3.8,8,5,4,1436.012264986793,1451.4865101049254,35,26,61,43,0.4296875,0.17829457364341086,0.2857142857142857,0.26666666666666666,11,0.09090909090909091,0.36363636363636365,10,14,1.0,0.0,2,0,0,7,0.52,0.4625,0.5263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-06,Real Madrid,Levante,5,1,2,2,1,2,36,11,10,9,6,5,1,0,0,0,1.14,8.0,15.0,1.15,7.0,15.0,1.14,7.5,17.0,8,5,4,1810.0482409689057,1513.72945995323,72,34,28,41,0.7891156462585034,0.18681318681318682,0.8571428571428571,0.2,9,0.6666666666666666,0.2222222222222222,19,8,5.0,0.0,6,1,0,0,0.076,0.07666666666666666,0.06705882352941175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-06,Sociedad,Malaga,4,2,2,3,1,2,7,9,13,16,5,2,2,2,0,0,1.67,3.75,5.0,1.75,3.5,4.5,1.7,3.4,5.5,8,5,4,1570.1521413743305,1563.7088597611055,51,41,37,28,0.46153846153846156,0.24770642201834864,0.5333333333333333,0.42857142857142855,7,0.5714285714285714,0.2857142857142857,12,10,3.0,3.0,6,1,0,0,0.33399999999999996,0.3888888888888889,0.3090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-07,Celta,Vallecano,0,2,0,0,1,0,14,11,12,15,9,4,5,5,0,0,2.0,3.5,3.6,1.85,3.6,3.8,2.1,3.3,3.5,8,6,4,1422.693300154968,1497.2231198176992,29,38,43,49,0.4230769230769231,0.2727272727272727,0.35714285714285715,0.2857142857142857,1,0.0,1.0,2,3,1.0,0.0,0,0,3,2,0.5555555555555556,0.48684210526315796,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
