Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,IWH,IWD,IWA,WHH,WHD,WHA,Season,MatchDayOfWeek,MatchMonth,HomeElo,AwayElo,HomeTeamGoalsCurrentSeason,AwayTeamGoalsCurrentSeason,HomeTeamGoalsConcededCurrentSeason,AwayTeamGoalsConcededCurrentSeason,HomeWinRateHistorical,AwayWinRateHistorical,HomeWinRateSeason,AwayWinRateSeason,HeadToHeadMatches,HeadToHeadHomeWinRate,HeadToHeadAwayWinRate,HeadToHeadHomeGoals,HeadToHeadAwayGoals,HomeGoalsLast5Matches,AwayGoalsLast5Matches,HomeWinningStreakCurrentSeason,AwayWinningStreakCurrentSeason,HomeLosingStreakCurrentSeason,AwayLosingStreakCurrentSeason,OddsRatioHomeAwayB365,OddsRatioHomeAwayIWD,OddsRatioHomeAwayWH,HomeTeam_Ajaccio,HomeTeam_Ajaccio GFCO,HomeTeam_Amiens,HomeTeam_Angers,HomeTeam_Arles,HomeTeam_Auxerre,HomeTeam_Bastia,HomeTeam_Bordeaux,HomeTeam_Boulogne,HomeTeam_Brest,HomeTeam_Caen,HomeTeam_Clermont,HomeTeam_Dijon,HomeTeam_Evian Thonon Gaillard,HomeTeam_Grenoble,HomeTeam_Guingamp,HomeTeam_Le Havre,HomeTeam_Le Mans,HomeTeam_Lens,HomeTeam_Lille,HomeTeam_Lorient,HomeTeam_Lyon,HomeTeam_Marseille,HomeTeam_Metz,HomeTeam_Monaco,HomeTeam_Montpellier,HomeTeam_Nancy,HomeTeam_Nantes,HomeTeam_Nice,HomeTeam_Nimes,HomeTeam_Paris SG,HomeTeam_Reims,HomeTeam_Rennes,HomeTeam_Sochaux,HomeTeam_St Etienne,HomeTeam_Strasbourg,HomeTeam_Toulouse,HomeTeam_Troyes,HomeTeam_Valenciennes,AwayTeam_Ajaccio,AwayTeam_Ajaccio GFCO,AwayTeam_Amiens,AwayTeam_Angers,AwayTeam_Arles,AwayTeam_Auxerre,AwayTeam_Bastia,AwayTeam_Bordeaux,AwayTeam_Boulogne,AwayTeam_Brest,AwayTeam_Caen,AwayTeam_Clermont,AwayTeam_Dijon,AwayTeam_Evian Thonon Gaillard,AwayTeam_Grenoble,AwayTeam_Guingamp,AwayTeam_Le Havre,AwayTeam_Le Mans,AwayTeam_Lens,AwayTeam_Lille,AwayTeam_Lorient,AwayTeam_Lyon,AwayTeam_Marseille,AwayTeam_Metz,AwayTeam_Monaco,AwayTeam_Montpellier,AwayTeam_Nancy,AwayTeam_Nantes,AwayTeam_Nice,AwayTeam_Nimes,AwayTeam_Paris SG,AwayTeam_Reims,AwayTeam_Rennes,AwayTeam_Sochaux,AwayTeam_St Etienne,AwayTeam_Strasbourg,AwayTeam_Toulouse,AwayTeam_Troyes,AwayTeam_Valenciennes
2014-04-12,Sochaux,Toulouse,2,0,2,1,0,2,18,5,18,11,4,2,2,2,0,0,2.5,3.2,2.8,2.6,3.2,2.6,2.5,3.2,2.8,7.0,5,4,1457.3575647426487,1561.2538872527964,29,41,56,45,0.3953488372093023,0.3,0.4,0.4375,13,0.3076923076923077,0.6923076923076923,12,22,4.0,3.0,0,0,1,1,0.8928571428571429,1.0,0.8928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-04-12,Rennes,Monaco,0,1,0,0,0,1,7,12,10,11,5,5,1,0,0,0,3.2,3.1,2.3,3.2,3.2,2.2,2.9,3.1,2.5,7.0,5,4,1501.9818473235753,1633.000515223295,40,53,39,27,0.45384615384615384,0.2826086956521739,0.3125,0.5,9,0.4444444444444444,0.5555555555555556,7,10,2.0,2.0,2,1,0,0,1.3913043478260871,1.4545454545454546,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-12,Nice,Lorient,1,2,0,1,1,1,9,10,13,9,6,3,2,3,0,0,2.5,3.1,2.9,2.2,2.8,3.6,2.7,3.0,2.8,7.0,5,4,1536.292941799513,1508.772908104491,28,38,36,43,0.4461538461538462,0.2,0.5625,0.1875,13,0.46153846153846156,0.3076923076923077,14,13,2.0,0.0,0,0,1,2,0.8620689655172414,0.6111111111111112,0.9642857142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-12,Evian Thonon Gaillard,Bastia,2,1,2,1,1,1,17,11,14,10,3,5,3,0,0,0,1.91,3.25,4.2,2.0,3.2,3.75,1.95,3.2,4.2,7.0,5,4,1494.1069100490836,1502.7306969832682,31,35,46,50,0.37037037037037035,0.14285714285714285,0.3125,0.0625,3,0.3333333333333333,0.3333333333333333,3,2,2.0,1.0,1,0,0,1,0.4547619047619047,0.5333333333333333,0.46428571428571425,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-12,Ajaccio,Bordeaux,1,1,1,0,0,1,15,14,12,7,6,5,1,1,0,0,3.8,3.3,2.0,3.4,3.2,2.1,3.75,3.25,2.05,7.0,5,4,1413.5859850040606,1570.7076258808509,31,39,60,37,0.2777777777777778,0.34108527131782945,0.125,0.13333333333333333,5,0.2,0.4,4,9,1.0,0.0,0,0,1,2,1.9,1.6190476190476188,1.829268292682927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-12,Lille,Valenciennes,1,0,2,0,0,1,13,9,18,18,6,8,0,3,0,0,1.57,3.6,6.5,1.5,3.9,6.3,1.62,3.4,6.5,7.0,5,4,1668.514420790414,1472.9876800424843,37,33,20,51,0.6076923076923076,0.13076923076923078,0.6875,0.1875,13,0.6153846153846154,0.15384615384615385,21,7,3.0,1.0,5,0,0,2,0.24153846153846154,0.2380952380952381,0.24923076923076926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-04-13,Lyon,Paris SG,1,0,2,1,0,2,8,11,14,9,3,5,0,2,0,0,4.33,3.5,1.83,4.35,3.4,1.8,4.5,3.3,1.85,7.0,6,4,1618.6602737156256,1795.1543805962851,48,74,38,18,0.5923076923076923,0.4153846153846154,0.375,0.6875,13,0.23076923076923078,0.46153846153846156,16,22,2.0,4.0,1,13,0,0,2.3661202185792347,2.4166666666666665,2.4324324324324325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-13,Nantes,Guingamp,1,0,2,1,0,2,14,6,14,6,1,3,2,0,0,0,2.4,3.0,3.2,2.3,2.8,3.4,2.5,2.9,3.2,7.0,6,4,1477.0838392463413,1481.9942162851403,30,29,36,34,0.34285714285714286,0.2,0.4375,0.2,1,0.0,1.0,0,1,1.0,2.0,0,0,1,3,0.7499999999999999,0.676470588235294,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-13,Reims,St Etienne,2,2,1,1,0,2,5,24,20,12,0,4,1,1,0,0,3.75,3.1,2.1,3.3,3.2,2.15,3.6,3.0,2.2,7.0,6,4,1530.7644509102488,1629.5990875474376,39,44,43,29,0.4117647058823529,0.26153846153846155,0.4,0.375,3,0.0,0.3333333333333333,1,5,2.0,2.0,0,2,3,0,1.7857142857142856,1.5348837209302326,1.6363636363636362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-18,St Etienne,Rennes,0,0,1,0,0,1,16,4,9,12,11,1,0,3,0,0,1.62,3.75,5.5,1.6,3.6,5.6,1.62,3.6,6.0,7.0,4,4,1624.4286814538812,1497.7981649279932,46,40,31,40,0.4846153846153846,0.3076923076923077,0.625,0.25,13,0.23076923076923078,0.46153846153846156,13,14,3.0,2.0,2,0,0,1,0.29454545454545455,0.28571428571428575,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-04-20,Reims,Sochaux,0,1,0,0,1,0,18,7,13,15,7,6,1,1,0,0,2.3,3.2,3.1,2.3,3.1,3.1,2.1,3.25,3.5,7.0,6,4,1535.9348570038053,1472.6339057471555,41,31,45,56,0.4,0.183206106870229,0.375,0.0,3,0.6666666666666666,0.3333333333333333,3,1,2.0,0.0,0,1,3,0,0.7419354838709676,0.7419354838709676,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-04-20,Marseille,Lille,0,0,1,0,0,1,9,5,20,17,10,1,1,0,0,0,2.2,3.2,3.4,2.2,3.1,3.3,2.2,3.2,3.4,7.0,6,4,1601.524119532214,1675.8321909817423,46,38,36,20,0.5615384615384615,0.36153846153846153,0.5,0.375,13,0.38461538461538464,0.38461538461538464,18,17,3.0,2.0,2,6,0,0,0.6470588235294118,0.6666666666666667,0.6470588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-20,Valenciennes,Nantes,2,6,0,0,3,0,19,9,12,14,11,3,1,0,0,0,1.85,3.3,4.5,1.9,3.35,3.9,1.95,3.25,4.2,7.0,6,4,1465.669909851156,1490.0148583213806,33,31,52,36,0.46153846153846156,0.22857142857142856,0.25,0.25,3,0.0,0.6666666666666666,2,5,2.0,0.0,0,1,3,0,0.41111111111111115,0.48717948717948717,0.46428571428571425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-04-20,Bordeaux,Guingamp,5,1,2,3,1,2,10,8,16,20,5,5,0,3,0,0,2.05,3.2,3.8,2.0,3.2,3.75,2.0,3.3,3.75,7.0,6,4,1564.4158385273033,1469.063197210101,40,29,38,35,0.5572519083969466,0.1875,0.5294117647058824,0.1875,1,1.0,0.0,1,0,2.0,2.0,0,0,2,4,0.5394736842105263,0.5333333333333333,0.5333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-20,Bastia,Ajaccio,2,1,2,1,1,1,13,9,21,26,7,0,1,2,0,0,1.75,3.6,4.75,1.7,3.5,4.85,1.75,3.5,4.8,7.0,6,4,1489.702288150308,1419.8777723576081,36,32,52,61,0.5142857142857142,0.1111111111111111,0.5625,0.0625,3,0.3333333333333333,0.0,2,1,1.0,1.0,0,0,2,1,0.3684210526315789,0.3505154639175258,0.36458333333333337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-20,Lorient,Montpellier,4,4,1,1,1,1,12,12,12,11,6,1,2,2,0,1,2.25,3.2,3.25,2.2,3.1,3.3,2.2,3.2,3.3,7.0,6,4,1516.7165121334901,1538.6956996201204,40,39,44,40,0.43846153846153846,0.31521739130434784,0.4375,0.1875,9,0.3333333333333333,0.4444444444444444,10,15,1.0,1.0,1,0,0,1,0.6923076923076923,0.6666666666666667,0.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-20,Monaco,Nice,1,0,2,1,0,2,12,11,12,15,2,10,1,2,0,0,1.36,4.5,9.0,1.4,4.3,7.5,1.36,4.5,9.0,7.0,6,4,1637.184197618877,1528.349337770514,54,29,27,38,0.44565217391304346,0.2230769230769231,0.6875,0.125,9,0.4444444444444444,0.2222222222222222,16,10,3.0,1.0,2,0,0,2,0.1511111111111111,0.18666666666666665,0.1511111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-04-23,Paris SG,Evian Thonon Gaillard,1,0,2,0,0,1,19,5,13,12,5,1,3,1,0,1,1.2,6.5,13.0,1.22,5.5,12.0,1.2,6.0,15.0,7.0,2,4,1778.537479974622,1507.1353188820437,74,33,19,47,0.5692307692307692,0.2037037037037037,0.8125,0.1875,5,0.6,0.2,10,5,5.0,1.0,0,2,1,0,0.0923076923076923,0.10166666666666667,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-23,Toulouse,Lyon,0,0,1,0,0,1,12,8,11,11,5,4,1,0,0,0,2.6,3.25,2.7,2.6,3.2,2.6,2.6,3.3,2.7,7.0,2,4,1545.9775462482896,1635.2771743372887,41,49,47,38,0.3923076923076923,0.4307692307692308,0.25,0.5,13,0.3076923076923077,0.46153846153846156,16,17,1.0,4.0,0,2,2,0,0.9629629629629629,1.0,0.9629629629629629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-25,Nantes,Marseille,1,1,1,0,1,0,12,16,12,11,3,10,1,1,0,0,3.4,3.1,2.25,3.1,3.1,2.3,3.4,2.9,2.38,7.0,4,4,1496.581285808863,1606.1586420315875,37,46,38,36,0.3611111111111111,0.4122137404580153,0.47058823529411764,0.35294117647058826,3,0.3333333333333333,0.3333333333333333,2,3,2.0,1.0,2,2,0,0,1.511111111111111,1.347826086956522,1.4285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-26,Rennes,Lorient,1,1,1,0,1,0,11,15,14,12,4,5,2,1,0,0,2.0,3.4,3.75,2.0,3.2,3.75,2.15,3.1,3.6,7.0,5,4,1498.5631552786103,1520.0898804056358,40,44,40,48,0.45038167938931295,0.20610687022900764,0.29411764705882354,0.23529411764705882,13,0.5384615384615384,0.3076923076923077,18,13,1.0,1.0,0,1,1,0,0.5333333333333333,0.5333333333333333,0.5972222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-26,Ajaccio,Monaco,1,4,0,0,0,1,11,14,18,11,4,6,3,1,0,0,8.5,4.25,1.4,7.9,4.7,1.35,8.0,4.5,1.4,7.0,5,4,1409.0114293658294,1646.9299647067594,33,55,63,27,0.2727272727272727,0.2903225806451613,0.11764705882352941,0.5294117647058824,1,0.0,1.0,0,1,1.0,3.0,0,3,2,0,6.071428571428572,5.851851851851852,5.714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-26,Evian Thonon Gaillard,St Etienne,1,2,0,0,2,0,9,17,11,5,3,4,3,0,2,0,3.5,3.2,2.15,3.2,3.2,2.2,3.4,3.1,2.25,7.0,5,4,1501.7039131550025,1623.663691103264,33,46,48,31,0.38181818181818183,0.2595419847328244,0.35294117647058826,0.35294117647058826,5,0.2,0.6,5,6,3.0,2.0,0,2,1,0,1.627906976744186,1.4545454545454546,1.511111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-26,Guingamp,Valenciennes,1,0,2,0,0,1,14,11,13,12,6,3,1,0,0,0,1.91,3.4,4.0,1.9,3.4,3.8,1.95,3.2,4.2,7.0,5,4,1458.92944345186,1459.1034823636737,30,35,40,58,0.35294117647058826,0.1297709923664122,0.35294117647058826,0.17647058823529413,1,0.0,0.0,1,1,1.0,1.0,0,0,5,4,0.4775,0.5,0.46428571428571425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-04-26,Montpellier,Toulouse,2,1,2,0,1,0,15,13,13,16,8,3,1,2,0,0,2.05,3.3,3.6,2.1,3.15,3.45,2.15,3.2,3.5,7.0,5,4,1535.3223313479748,1550.9440366484662,43,41,44,47,0.5376344086021505,0.29770992366412213,0.23529411764705882,0.4117647058823529,9,0.4444444444444444,0.1111111111111111,8,6,1.0,3.0,0,0,1,2,0.5694444444444444,0.6086956521739131,0.6142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-04-26,Nice,Reims,1,0,2,0,0,1,15,11,9,17,4,4,1,1,0,0,1.85,3.3,4.5,1.9,3.35,3.9,1.95,3.2,4.2,7.0,5,4,1518.6035706826317,1526.9872295480875,29,41,39,46,0.44274809160305345,0.19444444444444445,0.5294117647058824,0.29411764705882354,3,0.3333333333333333,0.6666666666666666,3,4,1.0,1.0,0,0,3,4,0.41111111111111115,0.48717948717948717,0.46428571428571425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-04-27,Sochaux,Paris SG,1,1,1,0,1,0,14,15,9,6,4,5,1,1,0,0,7.0,4.33,1.44,7.5,4.3,1.4,7.0,4.33,1.44,7.0,6,4,1481.5815332028733,1783.9688857016633,32,75,56,19,0.4,0.4122137404580153,0.4375,0.6470588235294118,13,0.15384615384615385,0.6923076923076923,13,32,4.0,4.0,2,1,0,0,4.861111111111112,5.357142857142858,4.861111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-27,Lille,Bordeaux,2,1,2,1,0,2,16,8,13,20,8,4,2,1,0,0,1.8,3.4,4.6,1.8,3.4,4.35,1.8,3.25,5.0,7.0,6,4,1671.1976684823687,1574.5495922855443,38,45,20,39,0.6106870229007634,0.3384615384615385,0.7058823529411765,0.125,13,0.23076923076923078,0.23076923076923078,18,18,3.0,0.0,6,1,0,0,0.391304347826087,0.4137931034482759,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-27,Lyon,Bastia,4,1,2,2,0,2,17,8,12,8,5,7,2,1,0,0,1.44,4.2,7.5,1.5,3.9,6.3,1.44,4.0,8.0,7.0,6,4,1630.3106839371121,1500.5686311420868,49,38,38,53,0.5954198473282443,0.1388888888888889,0.4117647058823529,0.058823529411764705,3,0.6666666666666666,0.3333333333333333,9,7,2.0,1.0,2,1,0,0,0.192,0.2380952380952381,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,Bastia,Lille,1,1,1,0,1,0,11,11,11,11,6,1,1,1,0,0,5.0,3.6,1.7,4.65,3.4,1.75,5.5,3.6,1.67,7.0,4,5,1491.422591275447,1681.2941416115384,39,40,57,21,0.5277777777777778,0.35877862595419846,0.5882352941176471,0.35294117647058826,3,0.0,0.6666666666666666,2,4,2.0,2.0,0,7,1,0,2.9411764705882355,2.6571428571428575,3.2934131736526946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,Lorient,Ajaccio,1,0,2,1,0,2,10,7,11,16,6,1,0,2,1,0,1.4,4.33,8.5,1.45,4.0,7.0,1.44,4.0,8.0,7.0,6,5,1516.728058155581,1406.5099093273284,45,34,49,67,0.4351145038167939,0.10909090909090909,0.4117647058823529,0.058823529411764705,5,0.4,0.2,9,7,1.0,1.0,1,0,0,3,0.16470588235294117,0.20714285714285713,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,Marseille,Lyon,4,2,2,2,1,2,19,11,14,15,4,6,1,2,0,0,2.25,3.2,3.2,2.2,3.2,3.2,2.3,3.2,3.2,7.0,6,5,1600.765329067454,1639.4567238037519,47,53,37,39,0.5572519083969466,0.42748091603053434,0.47058823529411764,0.47058823529411764,13,0.23076923076923078,0.3076923076923077,21,25,2.0,3.0,2,3,0,0,0.703125,0.6875,0.7187499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,Reims,Evian Thonon Gaillard,1,0,2,1,0,2,15,11,19,18,4,3,4,1,0,0,2.55,3.1,2.88,2.6,3.2,2.6,2.6,3.1,2.8,7.0,6,5,1513.9650996034702,1497.3450842529678,41,34,47,50,0.3888888888888889,0.2,0.35294117647058826,0.17647058823529413,3,0.0,0.3333333333333333,4,5,1.0,1.0,0,0,5,2,0.8854166666666666,1.0,0.9285714285714287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,Sochaux,Nice,2,0,2,1,0,2,17,11,17,15,4,2,3,2,0,1,1.91,3.4,4.0,2.1,3.2,3.4,1.95,3.3,4.0,7.0,6,5,1489.7859392558355,1531.625700627249,33,30,57,39,0.3969465648854962,0.22137404580152673,0.4117647058823529,0.11764705882352941,13,0.38461538461538464,0.3076923076923077,11,8,3.0,1.0,2,1,0,0,0.4775,0.6176470588235294,0.4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
