Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,IWH,IWD,IWA,WHH,WHD,WHA,Season,MatchDayOfWeek,MatchMonth,HomeElo,AwayElo,HomeTeamGoalsCurrentSeason,AwayTeamGoalsCurrentSeason,HomeTeamGoalsConcededCurrentSeason,AwayTeamGoalsConcededCurrentSeason,HomeWinRateHistorical,AwayWinRateHistorical,HomeWinRateSeason,AwayWinRateSeason,HeadToHeadMatches,HeadToHeadHomeWinRate,HeadToHeadAwayWinRate,HeadToHeadHomeGoals,HeadToHeadAwayGoals,HomeGoalsLast5Matches,AwayGoalsLast5Matches,HomeWinningStreakCurrentSeason,AwayWinningStreakCurrentSeason,HomeLosingStreakCurrentSeason,AwayLosingStreakCurrentSeason,OddsRatioHomeAwayB365,OddsRatioHomeAwayIWD,OddsRatioHomeAwayWH,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves
2015-10-24,Stoke,Watford,0,2,0,0,1,0,12,13,10,18,11,5,3,1,0,0,2.1,3.3,4.0,2.0,3.3,3.6,2.15,3.1,3.6,13,5,10,1561.7301601277068,1450.388200683665,9,6,10,10,0.45255474452554745,0.13043478260869565,0.25,0.25,0,0.0,0.0,0,0,2.0,2.0,3,0,0,2,0.525,0.5555555555555556,0.5972222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-10-24,West Ham,Chelsea,2,1,2,1,0,2,12,8,10,12,7,4,1,5,0,1,4.0,3.8,1.95,3.8,3.45,1.9,4.0,3.2,2.0,13,5,10,1524.510022637479,1732.6428308783584,20,14,12,17,0.4057142857142857,0.5689655172413793,0.25,0.25,18,0.05555555555555555,0.7777777777777778,10,39,1.0,1.0,4,1,0,0,2.0512820512820515,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-25,Sunderland,Newcastle,3,0,2,1,0,2,9,21,12,10,1,10,0,2,0,1,2.6,3.4,2.9,2.3,3.3,2.9,2.62,3.1,3.0,13,6,10,1438.2025049816891,1454.8016243743577,8,12,19,19,0.3028571428571429,0.2112676056338028,0.0,0.0,16,0.375,0.3125,21,22,0.0,0.0,0,1,6,0,0.896551724137931,0.793103448275862,0.8733333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-25,Man United,Man City,0,0,1,0,0,1,6,6,17,13,6,4,2,2,0,0,2.6,3.5,2.8,2.6,3.2,2.6,2.7,3.2,2.88,13,6,10,1696.7837665438049,1758.7745423030892,15,24,8,8,0.7586206896551724,0.34913793103448276,0.75,0.75,24,0.4583333333333333,0.4166666666666667,33,38,3.0,4.0,1,2,0,0,0.9285714285714287,1.0,0.9375000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-25,Bournemouth,Tottenham,1,5,0,1,3,0,11,14,8,15,4,5,0,1,0,0,3.4,3.5,2.25,3.2,3.2,2.2,3.5,3.0,2.25,13,6,10,1477.289227386385,1652.3595577762928,11,11,17,7,0.25,0.33620689655172414,0.25,0.25,0,0.0,0.0,0,0,1.0,2.0,0,3,2,0,1.511111111111111,1.4545454545454546,1.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-10-25,Liverpool,Southampton,1,1,1,0,0,1,15,8,8,11,10,7,1,0,0,1,2.05,3.6,3.8,1.85,3.45,4.0,2.1,3.3,3.9,13,6,10,1641.8802749667814,1574.3148591014447,8,15,10,12,0.6163793103448276,0.23232323232323232,0.5,0.25,10,0.5,0.5,11,11,2.0,1.0,1,2,0,0,0.5394736842105263,0.4625,0.5384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-10-31,Chelsea,Liverpool,1,3,0,1,1,1,8,16,9,21,1,7,1,4,0,0,2.1,3.5,3.75,2.1,3.2,3.4,2.1,3.2,3.75,13,5,10,1715.5443503965384,1642.8111148166372,15,9,19,11,0.7124463519313304,0.39914163090128757,0.4,0.2,24,0.4583333333333333,0.3333333333333333,28,24,2.0,1.0,0,1,1,0,0.56,0.6176470588235294,0.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-31,Crystal Palace,Man United,0,0,1,0,0,1,10,5,12,15,7,3,3,3,0,0,3.8,3.5,2.1,3.4,3.2,2.1,4.0,3.0,2.1,13,5,10,1536.4216181038946,1701.1353857908302,12,15,11,8,0.3548387096774194,0.5493562231759657,0.4,0.6,6,0.0,0.8333333333333334,3,12,2.0,3.0,0,1,2,0,1.8095238095238093,1.6190476190476188,1.9047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-31,Man City,Norwich,2,1,2,0,0,1,21,5,4,13,12,4,2,2,0,1,1.29,6.0,12.0,1.22,5.5,12.0,1.29,5.0,12.0,13,5,10,1754.4229230560638,1433.1149116836027,24,14,8,21,0.6137339055793991,0.12345679012345678,0.8,0.2,8,0.625,0.125,28,11,4.0,1.0,2,0,0,3,0.1075,0.10166666666666667,0.1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-31,Newcastle,Stoke,0,0,1,0,0,1,15,9,6,16,11,4,1,3,0,0,2.4,3.4,3.2,2.5,3.3,2.65,2.4,3.1,3.1,13,5,10,1441.5661950108806,1551.4038282072124,12,9,22,12,0.4252336448598131,0.18115942028985507,0.2,0.4,12,0.3333333333333333,0.4166666666666667,19,17,1.0,2.0,0,0,1,1,0.7499999999999999,0.9433962264150944,0.7741935483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-10-31,Swansea,Arsenal,0,3,0,0,0,1,8,15,12,7,4,4,2,0,0,0,5.0,4.0,1.75,4.7,3.6,1.7,5.0,3.5,1.75,13,5,10,1548.481849055532,1745.4466359784667,12,18,12,8,0.38271604938271603,0.49356223175965663,0.4,0.8,8,0.5,0.375,11,10,2.0,4.0,1,4,0,0,2.857142857142857,2.7647058823529416,2.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-31,Watford,West Ham,2,0,2,1,0,2,20,8,16,12,7,2,3,0,0,1,2.6,3.4,2.9,2.6,3.2,2.6,2.62,3.1,2.8,13,5,10,1460.7145326041593,1541.608503119299,8,22,10,13,0.16666666666666666,0.2215909090909091,0.2,0.8,2,0.5,0.0,2,1,1.0,4.0,1,5,0,0,0.896551724137931,1.0,0.9357142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-10-31,West Brom,Leicester,2,3,0,1,0,2,14,13,3,11,6,4,0,2,0,0,2.9,3.4,2.6,2.65,3.3,2.5,2.9,3.0,2.62,13,5,10,1510.737339498011,1524.447694157181,8,20,11,17,0.3375796178343949,0.20930232558139536,0.2,0.4,2,0.5,0.5,3,3,1.0,2.0,2,2,0,0,1.1153846153846154,1.06,1.1068702290076335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01,Everton,Sunderland,6,2,2,2,1,2,15,17,6,5,6,1,3,2,0,0,1.5,4.5,7.5,1.5,4.0,6.1,1.53,3.8,7.0,13,6,11,1588.8349449880386,1451.4379343451662,13,11,13,19,0.51931330472103,0.17045454545454544,0.2,0.0,18,0.5555555555555556,0.16666666666666666,32,13,1.0,0.0,0,1,2,0,0.2,0.24590163934426232,0.21857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-11-01,Southampton,Bournemouth,2,0,2,2,0,2,11,16,5,5,4,6,0,2,1,0,1.55,4.33,6.5,1.55,4.0,5.5,1.57,3.8,6.0,13,6,11,1573.3840192515888,1473.8830281621583,16,12,13,22,0.4,0.2,0.4,0.2,0,0.0,0.0,0,0,2.0,1.0,2,0,0,3,0.23846153846153847,0.2818181818181818,0.26166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-02,Tottenham,Aston Villa,3,1,2,2,0,2,17,13,6,15,4,3,0,3,0,0,1.44,4.75,8.0,1.4,4.4,7.3,1.44,4.2,8.0,13,0,11,1655.7657570005194,1413.3068478966852,16,9,8,17,0.5579399141630901,0.27896995708154504,0.4,0.2,24,0.5,0.20833333333333334,40,22,2.0,1.0,4,0,0,8,0.18,0.1917808219178082,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-07,Sunderland,Southampton,0,1,0,0,0,1,9,11,3,7,10,11,1,3,0,0,4.75,3.8,1.8,4.0,3.45,1.85,5.0,3.2,1.8,13,5,11,1442.510169139157,1583.3983818726972,13,18,25,13,0.3068181818181818,0.23,0.2,0.2,6,0.3333333333333333,0.16666666666666666,7,13,1.0,1.0,0,3,1,0,2.638888888888889,2.162162162162162,2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-11-07,West Ham,Everton,1,1,1,1,1,1,16,13,11,12,3,5,1,2,0,0,2.6,3.5,2.8,2.5,3.3,2.65,2.62,3.1,2.8,13,5,11,1526.8264515866645,1597.762710194048,22,19,15,15,0.4090909090909091,0.2875536480686695,0.4,0.4,18,0.1111111111111111,0.6111111111111112,19,33,2.0,2.0,0,1,1,0,0.9285714285714287,0.9433962264150944,0.9357142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-07,Stoke,Chelsea,1,0,2,0,0,1,8,19,13,10,1,9,3,1,0,0,3.8,3.6,2.05,3.3,3.3,2.1,3.75,3.1,2.1,13,5,11,1546.0052050936472,1706.327543695494,9,16,12,22,0.4492753623188406,0.5665236051502146,0.2,0.2,14,0.07142857142857142,0.7857142857142857,7,31,1.0,1.0,0,0,1,2,1.853658536585366,1.5714285714285712,1.7857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-07,Leicester,Watford,2,1,2,0,0,1,12,8,10,10,4,2,0,1,0,0,1.85,3.8,4.5,1.85,3.45,4.0,1.83,3.2,4.33,13,5,11,1531.2869055420174,1475.496584136794,23,10,19,10,0.3023255813953488,0.16666666666666666,0.6,0.4,0,0.0,0.0,0,0,3.0,2.0,3,2,0,0,0.41111111111111115,0.4625,0.42263279445727486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-11-07,Man United,West Brom,2,0,2,0,0,1,13,4,11,10,5,1,1,3,0,1,1.33,5.25,12.0,1.35,4.8,7.6,1.36,4.0,12.0,13,5,11,1694.7133945332364,1503.8981281131746,15,10,8,14,0.7553648068669528,0.18471337579617833,0.6,0.6,16,0.625,0.125,39,16,3.0,3.0,1,0,0,1,0.11083333333333334,0.17763157894736845,0.11333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-11-07,Bournemouth,Newcastle,0,1,0,0,1,0,20,2,9,11,16,0,2,2,0,0,2.25,3.5,3.4,2.2,3.3,3.1,2.25,3.1,3.4,13,5,11,1463.86866554105,1446.9648181244459,12,12,24,22,0.2,0.2102803738317757,0.2,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,4,1,0.6617647058823529,0.7096774193548387,0.6617647058823529,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-07,Norwich,Swansea,1,0,2,0,0,1,9,8,12,7,5,2,1,0,0,0,2.45,3.4,3.1,2.5,3.3,2.65,2.5,3.1,2.9,13,5,11,1428.74327965026,1545.4171911298397,15,12,23,15,0.35802469135802467,0.2716049382716049,0.2,0.2,6,0.5,0.16666666666666666,13,12,1.0,1.0,0,0,4,1,0.7903225806451614,0.9433962264150944,0.8620689655172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-11-08,Arsenal,Tottenham,1,1,1,0,1,0,10,14,12,17,7,6,0,1,0,0,1.73,4.0,5.0,1.6,3.9,5.0,1.75,3.4,5.0,13,6,11,1748.511293904159,1661.8807780168893,21,19,8,9,0.6695278969957081,0.33905579399141633,0.6,0.4,24,0.4583333333333333,0.20833333333333334,51,36,3.0,2.0,5,5,0,0,0.346,0.32,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-11-08,Aston Villa,Man City,0,0,1,0,0,1,3,13,7,7,3,8,1,1,0,0,7.5,5.0,1.44,6.1,4.0,1.5,8.0,4.0,1.44,13,6,11,1407.1918268803154,1758.7945550894065,10,26,20,9,0.3562231759656652,0.34763948497854075,0.0,0.6,24,0.16666666666666666,0.7083333333333334,21,52,0.0,3.0,0,3,9,0,5.208333333333334,4.066666666666666,5.555555555555555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-08,Liverpool,Crystal Palace,1,2,0,1,1,1,22,9,7,6,14,6,1,2,0,0,1.67,3.8,6.0,1.6,3.7,5.4,1.7,3.2,6.0,13,6,11,1652.0279215176818,1542.8436093614885,12,12,12,11,0.6137339055793991,0.25806451612903225,0.4,0.6,6,0.3333333333333333,0.5,11,13,2.0,3.0,2,0,0,2,0.2783333333333333,0.2962962962962963,0.2833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-21,Chelsea,Norwich,1,0,2,0,0,1,21,4,4,12,6,5,1,4,0,0,1.4,5.0,9.0,1.4,4.4,7.3,1.4,4.5,8.0,13,5,11,1689.9804236861864,1444.2798365626118,16,16,23,23,0.7094017094017094,0.12195121951219512,0.3333333333333333,0.16666666666666666,8,0.75,0.0,18,4,2.0,0.0,0,1,3,0,0.15555555555555556,0.1917808219178082,0.175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-21,Everton,Aston Villa,4,0,2,3,0,2,16,10,6,9,2,3,0,0,0,0,1.57,4.2,6.5,1.55,3.9,5.6,1.57,3.8,6.0,13,5,11,1593.204733280261,1415.8085876502573,20,10,16,20,0.5213675213675214,0.2777777777777778,0.3333333333333333,0.16666666666666666,24,0.2916666666666667,0.25,41,36,2.0,0.0,1,0,0,9,0.24153846153846154,0.2767857142857143,0.26166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-21,Man City,Liverpool,1,4,0,1,3,0,11,14,5,13,11,5,0,3,0,0,1.7,4.0,5.5,1.7,3.6,4.7,1.7,3.5,5.5,13,5,11,1750.1777943194645,1641.7636373209946,26,13,9,14,0.6153846153846154,0.4017094017094017,0.8333333333333334,0.3333333333333333,24,0.20833333333333334,0.4166666666666667,29,31,4.0,1.0,3,0,0,1,0.3090909090909091,0.36170212765957444,0.3090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-21,Newcastle,Leicester,0,3,0,0,1,0,9,18,9,12,4,9,4,1,0,0,2.88,3.6,2.5,2.65,3.3,2.5,2.75,3.25,2.6,13,5,11,1454.6177023026498,1542.552538921194,13,25,22,20,0.4232558139534884,0.22727272727272727,0.16666666666666666,0.5,4,0.5,0.25,5,5,1.0,2.0,1,4,0,0,1.152,1.06,1.0576923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-21,Southampton,Stoke,0,1,0,0,1,0,16,16,8,8,7,3,2,0,0,0,1.57,4.0,7.0,1.65,3.6,5.1,1.62,3.5,6.5,13,5,11,1587.3971990977152,1562.3523251029546,19,10,13,12,0.40594059405940597,0.17985611510791366,0.5,0.3333333333333333,6,0.16666666666666666,0.16666666666666666,9,9,3.0,2.0,4,1,0,0,0.22428571428571428,0.3235294117647059,0.24923076923076926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-11-21,Swansea,Bournemouth,2,2,1,2,2,1,11,16,7,9,4,5,3,2,0,0,1.91,3.6,4.5,1.9,3.45,3.8,1.95,3.1,4.5,13,5,11,1529.880634217488,1456.215781362846,12,12,16,25,0.3780487804878049,0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0.0,0.0,0,0,1.0,1.0,0,0,2,5,0.4244444444444444,0.5,0.43333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-21,Watford,Man United,1,2,0,0,1,0,10,13,6,12,4,10,1,2,0,0,4.33,3.4,2.0,3.8,3.45,1.9,4.0,3.1,2.05,13,5,11,1464.2309507576174,1702.1574674539481,11,17,12,8,0.2,0.5470085470085471,0.3333333333333333,0.5,2,0.0,1.0,1,6,2.0,2.0,0,2,1,0,2.165,2.0,1.9512195121951221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
